entry,shrsubclusters1,shrclusdir1,trk_len,topological_score,shr_tkfit_2cm_dedx_V,sub,shr_start_z,trk_end_z_v,trk_start_x_v,trk_start_y_v,backtracked_pdg,nslice,trk_score,nu_e,trkshrhitdist0,trk_theta_v,shrclusfrac0,shr_score,_opfilter_pe_veto,shr_dedx_Y,shr_tkfit_nhits_U,contained_fraction,trk_energy_tot,p,hits_v,secondshower_U_dir,selected,secondshower_Y_vtxdist,trk_sce_start_y_v,shr_dedx_V,ccnc,shr_tkfit_dedx_Y,shr_pz,true_nu_vtx_x,shr_px,shrPCA1CMed_5cm,shr_bkt_E,trk_end_y_v,shr_energy_tot,shr_theta,trk_id,trk_len_v,shr_tkfit_2cm_nhits_V,secondshower_U_nhit,nproton,shr_bkt_pdg,n_showers_contained,shrmoliererms,muon_e,best_cosmic_flashmatch_score,shrmoliereavg,shr_tkfit_dedx_U,secondshower_Y_dir,CosmicIP,reco_nu_vtx_x,secondshower_V_dir,nu_pdg,best_obviouscosmic_flashmatch_score,shrclusfrac2,shrsubclusters2,pi0truth_elec_etot,CosmicDirAll3D,shrclusfrac1,evt,shr_tkfit_npoints,reco_nu_vtx_sce_y,slnhits,shr_tkfit_gap10_dedx_Y,shr_dedx_Y_cali,shr_start_y,trk_sce_start_z_v,trk_phi_v,shr_tkfit_nhits_Y,category,tksh_angle,shr_theta_v,shr_tkfit_2cm_nhits_U,trk_hits_u_tot,true_nu_vtx_z,run,shr_tkfit_gap10_dedx_V,hits_y,shrclusdir2,trk_end_x_v,hits_u,npi0,trk_sce_end_x_v,shr_tkfit_2cm_dedx_Y,shr_start_z_v,interaction,shrMCSMom,trk_hits_tot,shr_tkfit_nhits_V,shrclusdir0,slnunhits,hits_ratio,trkshrhitdist2,secondshower_V_dot,reco_nu_vtx_sce_x,secondshower_Y_nhit,shr_tkfit_npointsvalid,CylFrac2h_1cm,trk_sce_start_x_v,secondshower_U_dot,n_tracks_contained,shr_dedx_U,shr_tkfit_2cm_dedx_U,secondshower_V_nhit,trk_energy,true_e_visible,shr_tkfit_gap10_dedx_U,shr_energy_tot_cali,true_nu_px,shr_tkfit_gap10_nhits_Y,trk_llr_pid_score_v,CosmicIPAll3D,secondshower_V_vtxdist,matched_E,reco_nu_vtx_sce_z,shr_tkfit_dedx_V,secondshower_U_vtxdist,trk_phi,slpdg,trk_start_z_v,trk_distance,shr_hits_v_tot,shr_hits_y_tot,shrsubclusters0,nu_flashmatch_score,NeutrinoEnergy1,pt,pion_e,shr_energy_y_v,reco_nu_vtx_y,trkshrhitdist1,shr_id,shr_tkfit_gap10_nhits_V,trk_hits_max,shr_distance,NeutrinoEnergy2,pi0_e,shr_tkfit_gap10_nhits_U,true_nu_py,trk_score_v,shr_phi_v,slclustfrac,reco_nu_vtx_z,trk_sce_end_y_v,shr_energy,trk_bkt_pdg,mc_pdg,evnunhits,secondshower_Y_dot,shr_hits_tot,shr_tkfit_2cm_nhits_Y,tksh_distance,shr_py,shr_start_x,_opfilter_pe_beam,shr_phi,trk_hits_y_tot,NeutrinoEnergy0,npion,shr_hits_u_tot,trk_hits_v_tot,trk_sce_end_z_v,true_nu_pz,shr_start_x_v,trk_theta,true_nu_vtx_y,DeltaRMS2h,trk_bkt_E,shr_numi_Angle,trkpid,protonenergy,trackcaloenergy,subcluster,trkfit,anglediff_Y,anglediff_V,anglediff_U,trkthetacos,shr_trk_sce_start_x,shr_trk_sce_start_y,shr_trk_sce_start_z,shr_trk_sce_end_x,shr_trk_sce_end_y,shr_trk_sce_end_z,slclnhits,slclnunhits,shr_tkfit_nhits_tot,shr_tkfit_dedx_avg,shr_tkfit_2cm_nhits_tot,shr_tkfit_2cm_dedx_avg,shr_tkfit_gap10_nhits_tot,shr_tkfit_gap10_dedx_avg,shr_tkfit_dedx_max,reco_e,reco_e_qe,reco_e_rqe,bnbdata,extdata,is_signal,bkg_score,protontheta,protonphi,shr_trk_len,mevcm,n_tracks_tot,n_showers_tot,n_trks_gt10cm,n_trks_gt25cm,trk1_start_x_alltk,trk1_start_y_alltk,trk1_start_z_alltk,trk1_dir_x_alltk,trk1_dir_y_alltk,trk1_dir_z_alltk,tk1sh1_angle_alltk
6293,5,5.992729,-3.4028235e+38,0.29823276,0.98938435,63,317.0,[347.186],[47.866],[50.512],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.948],0.89759034,0.004204534,0.0,5.061678,0,1.0,0.0,0.2866421,142,46.062096,1,125.97828,[50.091],0.8765761,-2147483648,2.0735495,0.16171835,-3.4028235e+38,0.22797222,0.9009478,-3.4028235e+38,[38.91],0.28613156,0.971354,0,[55.227],3,4,0,0,1,4482.719,0.0,25.870663,4.2739515,-3.4028235e+38,74.39298,33.946033,48.120594,333.2621,-2147483648,25.870663,0.8797814,3,0.0,0.29466602,0.57042253,3198,491,50.005424,552,2.0194504,5.1109505,50.33345,[316.564],[-0.276],5,4,-3.4028235e+38,[0.971],0,0,-3.4028235e+38,17467,0.9327764,183,35.57015,[90.506],166,0,[87.939],5.9266114,[317.],-2147483648,130.83446,0,3,31.089588,-2147483648,1.0,-1.0,0.13536014,46.88676,3,56,0.28643215,[46.641],0.67039895,0,6.7951236,-3.4028235e+38,2,0.0,0.0,-3.4028235e+38,0.27503276,-3.4028235e+38,6,[0.894],33.946033,11.762367,0.0,316.8631,0.98938435,46.29863,-3.4028235e+38,12,[316.58],-3.4028235e+38,142,183,3,8.550487,254.34653,0.23666616,0.0,[286.132],50.4295,-1.0,1,1,0,0.15453902,357.66443,0.0,0,-3.4028235e+38,[0.004],[-0.272],0.88949275,316.87894,[39.158],0.28613156,0,[],-2147483648,0.8759412,491,2,324.55814,-0.06355735,48.120003,1158.2946,-0.27189028,0,295.87335,0,166,0,[347.124],-3.4028235e+38,[48.12],-3.4028235e+38,-3.4028235e+38,2.0750763,-3.4028235e+38,32.761787505011576,9999.0,9999.0,9999.0,11,0.11405295315682282,38.822834,327.26935,14.972507,0.853021,46.641373,50.09123,316.56406,87.93945,39.157867,347.12433,491,0,8,1.6669875755906105,5,2.9642751812934875,7,1.864211278302329,2.0735495,0.33136478,0.41048563,1.2387726,1.0,0.0,False,0.77227044,9999.0,9999.0,52.526184,5.2361073,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
6441,7,68.40992,-3.4028235e+38,0.45281342,1.2533468,263,406.1,[460.797],[26.039],[-11.26],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.321],0.45528457,0.0075393263,0.0,3.6852014,5,1.0,0.0,0.30699563,155,5.4066696,1,252.57521,[-11.165],1.2456523,-2147483648,2.0308743,0.29848158,-3.4028235e+38,0.042417414,0.83936715,-3.4028235e+38,[-19.604],0.30648506,0.23606178,0,[62.376],1,10,0,0,1,1123.8729,0.0,68.504196,5.4175153,2.0236297,67.00099,78.09785,26.127537,99.23425,-2147483648,68.504196,0.38926175,7,0.0,0.33478138,0.32258064,13189,699,-11.234266,985,1.8740122,4.7417393,-11.154349,[405.964],[-0.734],12,4,-3.4028235e+38,[0.236],1,0,-3.4028235e+38,14664,1.8397804,298,82.46184,[32.379],246,0,[31.26],7.6686463,[406.1],-2147483648,66.590744,0,2,78.71532,-2147483648,1.0,-1.0,0.12103849,25.245747,4,166,0.079166666,[25.16],0.6457467,0,3.2650728,1.9671926,23,0.0,0.0,1.946788,0.36924353,-3.4028235e+38,12,[0.88],75.850876,101.81316,0.0,405.72903,1.4525,95.685646,-3.4028235e+38,12,[406.036],-3.4028235e+38,155,298,8,24.208275,328.1761,0.07179874,0.0,[306.485],-11.3300495,-1.0,1,2,0,0.5024878,383.1063,0.0,6,-3.4028235e+38,[0.008],[-0.939],0.7096447,405.80103,[-19.388],0.30648506,0,[],-2147483648,0.5941923,699,6,407.0693,-0.05792946,25.763897,1937.6646,-0.93876845,0,348.01266,0,246,0,[460.726],-3.4028235e+38,[25.764],-3.4028235e+38,-3.4028235e+38,4.2457585,-3.4028235e+38,16.521957989256734,9999.0,9999.0,9999.0,22,0.2374821173104435,15.460846,30.824333,73.30865,0.853021,25.159786,-11.165159,405.96402,31.25981,-19.38835,460.72632,699,0,19,1.9680862803208201,8,6.154052183032036,20,1.8924217700958252,2.0308743,0.44487172,0.3733351,0.83919716,1.0,0.0,False,0.92872375,9999.0,9999.0,55.711224,6.6278124,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
7176,5,48.315063,-3.4028235e+38,0.18216403,1.70079,36,58.259014,[69.637],[44.12],[19.069],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.964],0.54545456,0.28681827,0.0,1.4490064,3,1.0,0.0,0.12684079,104,357.93274,1,93.72566,[19.241],1.8138623,-2147483648,1.7042582,0.06696483,-3.4028235e+38,0.08226592,0.91004074,-3.4028235e+38,[30.457],0.12633082,1.0146185,0,[21.32],5,3,0,0,1,849.6613,0.0,46.666454,3.6895866,2.7446117,39.95067,141.11319,43.875813,220.55338,-2147483648,46.666454,0.55789477,4,0.0,0.82519186,0.44230768,1824,254,19.051208,348,1.6027956,1.8033538,18.833784,[57.934],[0.679],8,4,-3.4028235e+38,[1.015],2,0,-3.4028235e+38,14745,1.5685041,95,39.14404,[58.151],55,0,[57.22],1.4987067,[58.259],-2147483648,92.32547,0,10,343.25995,-2147483648,1.0,-1.0,0.97363424,43.184902,10,90,0.9493671,[43.426],0.2896537,0,1.151287,3.7354474,32,0.0,0.0,2.7446117,0.13072272,-3.4028235e+38,8,[0.531],138.61919,0.26749346,0.0,57.852867,1.8312552,169.4358,-3.4028235e+38,12,[58.092],-3.4028235e+38,104,95,3,10.211798,134.5868,0.10772325,0.0,[126.331],18.8792,-1.0,1,9,0,0.3990251,157.91353,0.0,3,-3.4028235e+38,[0.287],[0.702],0.72988504,58.008415,[30.669],0.12633082,0,[],-2147483648,0.7839007,254,4,75.50471,0.06954579,44.18299,600.70447,0.7018046,0,112.73855,0,55,0,[69.364],-3.4028235e+38,[44.183],-3.4028235e+38,-3.4028235e+38,0.64975035,-3.4028235e+38,45.12504867312592,9999.0,9999.0,9999.0,12,0.3543307086614173,0.8066292,172.23831,14.672791,0.853021,43.426025,19.240812,57.93375,57.220398,30.669039,69.36389,254,0,21,1.9133548963637579,11,1.997242895039645,20,1.7586368441581726,1.8312552,0.15749726,0.16483171,1.0465688,1.0,0.0,False,0.7401851,9999.0,9999.0,21.249405,6.1518297,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
7332,8,132.09045,-3.4028235e+38,0.7213551,2.2437654,18,793.8,[888.04],[237.58],[0.385],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.503],0.27419356,0.009255757,0.0,2.215127,3,1.0,0.0,0.23113394,199,165.83578,1,14.70783,[0.709],2.31877,-2147483648,1.949003,0.20086835,-3.4028235e+38,-0.11116699,0.9742651,-3.4028235e+38,[11.905],0.2306235,0.51750517,0,[117.138],4,3,0,0,1,943.6977,0.0,9.74346,3.5842562,1.7251498,333.4856,129.38448,237.5178,144.26004,-2147483648,17.684689,0.30543932,7,0.0,0.55528504,0.2562814,943,624,0.87104654,691,1.8536617,2.0948946,0.45038536,[793.991],[2.954],10,4,-3.4028235e+38,[0.518],1,0,-3.4028235e+38,16387,1.9622582,239,119.014465,[181.794],186,0,[179.07],2.1996458,[793.8],-2147483648,222.48425,0,6,144.99783,-2147483648,1.0,-1.0,0.6759966,236.01518,2,106,0.10780669,[236.082],0.40438738,0,2.1262121,1.7253085,2,0.0,0.0,1.5807854,0.22663544,-3.4028235e+38,10,[0.903],129.19946,22.603312,0.0,794.0893,2.0064893,24.39307,-3.4028235e+38,12,[793.762],-3.4028235e+38,199,239,5,3.925817,330.24255,0.114345096,0.0,[230.624],0.5329319,-1.0,1,6,0,0.106502555,288.2794,0.0,2,-3.4028235e+38,[0.009],[2.905],0.9030391,793.85944,[13.21],0.2306235,0,[],-2147483648,0.29854003,624,6,828.564,0.026771273,237.48627,144.57086,2.9052722,0,322.0585,0,186,0,[889.118],-3.4028235e+38,[237.486],-3.4028235e+38,-3.4028235e+38,2.7480297,-3.4028235e+38,52.7498862747364,9999.0,9999.0,9999.0,20,0.16987179487179488,214.47113,12.169586,20.837952,0.853021,236.08154,0.7093614,793.99146,179.06961,13.210442,889.11847,624,0,19,1.931811301331771,11,2.172567681832747,18,1.859540926085578,1.949003,0.27305475,0.28907245,1.0586611,1.0,0.0,False,0.8836072,9999.0,9999.0,111.60549,2.0306835,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
7367,5,206.82045,-3.4028235e+38,0.24756187,1.8055538,1,156.85,[208.779],[73.137],[-13.481],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.762],0.7685185,0.005290023,0.0,1.5692933,2,1.0,0.0,0.26937494,162,127.77099,1,89.25602,[-13.18],0.22696577,-2147483648,1.9936316,0.17235084,-3.4028235e+38,-0.12285638,0.97788,-3.4028235e+38,[-57.415],0.26886442,0.8765354,0,[82.26],2,4,0,0,1,1532.767,0.0,28.889282,5.706936,2.8221006,230.71205,100.9482,73.1867,279.77606,-2147483648,44.407887,0.75490195,5,0.0,0.33768365,0.6419753,53,582,-13.202806,665,1.9715004,1.9418548,-13.660739,[156.772],[-2.144],8,4,-3.4028235e+38,[0.877],2,0,-3.4028235e+38,15086,2.5567076,204,125.81099,[41.189],216,0,[40.07],1.8301631,[156.85],-2147483648,103.14306,0,3,118.30866,-2147483648,1.0,-1.0,0.9901508,71.21656,4,169,0.116071425,[71.168],0.9782294,0,4.3175044,2.8221006,2,0.0,0.0,-0.008667401,0.26394573,-3.4028235e+38,5,[0.907],100.9482,106.192276,0.0,156.76414,2.1157155,58.78006,-3.4028235e+38,12,[156.769],-3.4028235e+38,162,204,5,2.157435,322.7556,0.20702186,0.0,[268.864],-13.503724,-1.0,1,2,0,0.34794626,336.08054,0.0,0,-3.4028235e+38,[0.005],[-2.206],0.875188,156.76076,[-56.986],0.26886442,0,[],-2147483648,0.8033355,582,5,173.49753,-0.16662641,72.8893,789.8677,-2.2061303,0,266.9001,0,216,0,[208.82],-3.4028235e+38,[72.889],-3.4028235e+38,-3.4028235e+38,4.4311557,-3.4028235e+38,63.44201546575053,9999.0,9999.0,9999.0,15,0.29037800687285226,104.90106,72.95561,9.462326,0.853021,71.16828,-13.180475,156.77232,40.069893,-56.98647,208.81969,582,0,13,2.1492615846487193,9,2.0451249414020114,7,2.138702460697719,1.9936316,0.3180069,0.36994997,1.1633394,1.0,0.0,False,0.9299287,9999.0,9999.0,74.79975,3.5286982,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
7644,10,6.4090805,-3.4028235e+38,0.33726948,0.7411339,214,594.1,[643.582],[156.567],[65.976],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.978],0.5294118,0.27850926,0.0,2.1129658,1,1.0,0.0,0.23345256,121,211.06242,1,320.1707,[69.711],0.12127741,-2147483648,1.8259662,0.12314102,-3.4028235e+38,0.19152221,0.9047378,-3.4028235e+38,[43.663],0.23294212,1.0151675,0,[98.263],2,3,0,0,1,176.03378,0.0,8.805987,2.7323043,1.7001783,74.07795,67.79068,156.63676,104.26238,-2147483648,19.820333,0.5314286,6,0.0,0.4029199,0.21487603,10748,449,69.84524,691,1.8059932,2.060097,66.0951,[594.149],[-0.136],5,4,-3.4028235e+38,[1.015],1,0,-3.4028235e+38,14543,-0.009289117,175,32.581974,[233.781],153,0,[231.864],2.0064883,[594.1],-2147483648,315.50397,0,2,28.931725,-2147483648,1.0,-1.0,0.1621416,154.3626,8,73,0.13953489,[154.29],0.5215268,0,2.9095082,1.7001783,11,0.0,0.0,-0.00865492,0.23360081,-3.4028235e+38,6,[0.891],67.79068,56.308456,0.0,594.2786,0.7411339,55.223454,-3.4028235e+38,12,[594.126],-3.4028235e+38,121,175,6,2.6523073,278.31174,0.19833404,0.0,[232.942],66.10493,-1.0,1,0,0,0.15760127,291.17764,0.0,0,-3.4028235e+38,[0.279],[-0.263],0.6497829,594.2563,[47.875],0.23294212,0,[],-2147483648,0.916702,449,2,617.9425,-0.05153282,156.6192,74.84279,-0.26284453,0,303.65335,0,153,0,[643.552],-3.4028235e+38,[156.619],-3.4028235e+38,-3.4028235e+38,2.1238108,-3.4028235e+38,35.22741031279641,9999.0,9999.0,9999.0,22,0.16258351893095768,41.495975,97.8533,182.1307,0.853021,154.29025,69.71128,594.1491,231.86412,47.87487,643.5523,449,0,8,1.53903466463089,5,1.4390845537185668,6,1.8059931993484497,1.8259662,0.28144675,0.32686555,1.1613761,1.0,0.0,False,0.83582294,9999.0,9999.0,94.52624,2.47128,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
7788,9,30.443336,-3.4028235e+38,0.84061694,2.1934273,58,466.45,[512.999 466.9  ],[154.784 152.72 ],[-36.616 -37.275],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.989 0.726],0.779661,0.0031927826,0.0,2.3429425,0,1.0,0.0,0.4489165,353,345.48846,1,48.682064,[-37.396 -38.104],2.6593568,-2147483648,3.264171,0.22928111,-3.4028235e+38,0.36862612,0.9522787,-3.4028235e+38,[-21.901 -37.276],0.44840577,1.0347471,0,[88.653  2.356],4,6,0,0,1,637.8255,0.0,18.796688,4.988382,-3.4028235e+38,19.28389,118.69034,151.14821,14.942596,-2147483648,95.047935,0.6,6,0.0,-0.012072172,0.76589596,2932,778,-38.753674,996,3.264171,2.2909207,-36.38823,[466.7   465.274],[ 0.287 -0.001],8,4,-3.4028235e+38,[ 1.035e+00 -3.403e+38],0,0,-3.4028235e+38,15592,2.2219055,255,31.842815,[215.283 154.294],189,0,[212.821 150.33 ],2.282234,[ 4.665e+02 -3.403e+38],-2147483648,128.79755,0,6,4.7451553,-2147483648,1.0,-1.0,0.5788488,147.28305,5,120,0.2611465,[150.792 148.791],0.8146813,0,0.31004417,-3.4028235e+38,11,0.0,0.0,-3.4028235e+38,0.48413795,-3.4028235e+38,6,[ 0.861 -0.008],116.29667,47.51482,0.0,464.3481,2.115193,68.16142,-3.4028235e+38,12,[466.548 465.127],-3.4028235e+38,346,255,4,41.44798,662.2818,0.38594842,0.0,[ 4.484e+02 -3.403e+38],-37.85228,-1.0,1,5,0,4.528313,560.5072,0.0,0,-3.4028235e+38,[0.003 0.438],[ 3.007e-01 -3.403e+38],0.8002008,464.20682,[-23.092 -38.189],0.44840577,0,[],-2147483648,0.82038623,778,4,492.81085,0.114328325,154.79927,541.9752,0.30073985,0,294.8059,0,177,0,[512.875 467.055],-3.4028235e+38,[ 1.548e+02 -3.403e+38],-3.4028235e+38,-3.4028235e+38,4.2158303,-3.4028235e+38,39.28566593176674,9999.0,9999.0,9999.0,19,0.15424164524421594,12.558926,15.50074,340.74332,0.853021,150.79204,-37.395958,466.69977,212.82144,-23.091894,512.8751,797,0,14,2.771751744406564,8,2.237830638885498,11,2.790413878180764,3.264171,0.58329874,0.7522154,1.2895886,1.0,0.0,False,0.75878656,9999.0,9999.0,78.64106,6.1562996,0,2,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
7846,2,52.994175,-3.4028235e+38,0.9457911,8.957063,75,321.3,[401.818],[213.047],[-13.197],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.605],0.78971964,0.0032899901,0.0,7.0249124,1,1.0,0.0,0.42154104,332,12.942795,1,226.38322,[-12.849],5.6854296,-2147483648,6.8296304,0.36819616,-3.4028235e+38,0.18973364,0.80631584,-3.4028235e+38,[2.263],0.42103034,0.5085473,0,[93.692],5,32,0,0,1,509.4162,0.0,11.309097,2.1826675,0.37981576,79.5,82.16203,213.10037,342.27457,-2147483648,15.17231,0.9282407,3,0.0,-0.65401673,0.92168677,3786,978,-12.680754,1528,2.497135,7.245931,-13.232814,[321.484],[0.51],12,4,-3.4028235e+38,[0.509],1,0,-3.4028235e+38,16006,2.0324497,432,62.90496,[255.536],214,0,[254.349],8.111135,[321.3],-2147483648,326.45508,0,9,31.50388,-2147483648,1.0,-1.0,-0.11514668,210.65128,16,392,0.45953003,[210.595],0.62528276,0,2.7249572,0.37981576,60,0.0,0.0,1.9201611,0.39546892,-3.4028235e+38,12,[0.944],82.16203,8.970485,0.0,321.3765,2.2372577,39.29535,-3.4028235e+38,12,[321.264],-3.4028235e+38,332,432,7,1.8446395,475.8801,0.2052521,0.0,[421.03],-13.037328,-1.0,1,8,0,0.25034612,526.2879,0.0,1,-3.4028235e+38,[0.003],[0.391],0.6400524,321.1564,[2.654],0.42103034,0,[],-2147483648,0.5181246,978,6,385.73843,0.07829155,213.03839,152.3957,0.39135462,0,425.5633,0,214,0,[401.597],-3.4028235e+38,[213.038],-3.4028235e+38,-3.4028235e+38,1.5246394,-3.4028235e+38,14.702288124427875,9999.0,9999.0,9999.0,12,0.40081799591002043,16.59504,289.2804,18.561085,0.853021,210.59532,-12.849115,321.48404,254.34943,2.6535556,401.5971,978,0,22,4.65775907852433,12,7.819328044851621,21,2.2926370473135087,6.8296304,0.4764686,0.5445311,1.1428479,1.0,0.0,False,0.8567072,9999.0,9999.0,92.58973,4.2711964,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
8271,16,42.14425,-3.4028235e+38,0.66770995,1.5204929,13,356.5746,[518.455],[181.332],[-13.82],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.432],0.8243978,0.007966239,0.0,1.6512165,6,1.0,0.0,1.8559371,718,60.13521,1,55.693027,[-12.184],1.5592111,-2147483648,1.7105601,1.695026,-3.4028235e+38,0.7251142,0.8839823,-3.4028235e+38,[-30.549],1.8554262,0.41948384,0,[192.294],3,8,0,0,1,20.050747,0.0,25.804844,1.1190958,1.7147855,58.653885,114.33886,181.2937,29.8404,-2147483648,53.043964,0.5593355,13,0.0,-0.4276674,0.44986072,672,3269,-11.959047,3482,1.8099009,1.7899165,-13.811087,[356.982],[-0.263],8,4,-3.4028235e+38,[0.419],3,0,-3.4028235e+38,14760,2.0170925,1264,66.80809,[251.616],1287,0,[250.633],1.7146572,[356.575],-2147483648,764.36066,0,4,54.98488,-2147483648,1.0,-1.0,0.3211183,177.67493,5,617,0.20186599,[177.707],0.9200037,0,1.5190727,1.6987228,10,0.0,0.0,1.7393788,1.8503578,-3.4028235e+38,9,[0.964],98.76706,45.328728,0.0,357.00406,1.5614103,110.69862,-3.4028235e+38,12,[356.647],-3.4028235e+38,718,1264,16,14.092524,1512.1069,0.75590295,0.0,[1855.426],-13.610854,-1.0,1,4,0,0.22209978,2319.2827,0.0,7,-3.4028235e+38,[0.008],[-0.286],0.93882823,356.6705,[-33.169],1.8554262,0,[],-2147483648,0.91595405,3269,4,400.25708,-0.21353826,181.29964,874.1282,-0.2863933,0,2302.7126,0,1287,0,[518.416],-3.4028235e+38,[181.3],-3.4028235e+38,-3.4028235e+38,2.0470233,-3.4028235e+38,3.2660036894827256,9999.0,9999.0,9999.0,45,0.18874273478127868,8.154205,12.303848,5.1503296,0.853021,177.70721,-12.184104,356.98157,250.633,-33.169083,518.4163,3269,0,18,1.6788241465886433,10,1.6516276001930237,20,1.8266564726829528,1.7105601,2.2293468,2.817655,1.2638927,1.0,0.0,False,0.91360474,9999.0,9999.0,178.38083,10.3730755,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
8283,6,58.691994,-3.4028235e+38,0.8918011,1.9197006,188,635.0,[697.593],[220.113],[-42.53],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.371],0.75875485,0.0022696897,0.0,2.041846,5,1.0,0.0,0.38288715,281,73.79591,1,308.02792,[-45.97],2.6582055,-2147483648,1.8620929,0.35352477,-3.4028235e+38,0.1362517,0.79579,-3.4028235e+38,[-30.112],0.3823765,0.39417627,0,[78.736],5,21,0,0,1,1064.325,0.0,10.894191,4.309328,1.6273185,271.44052,139.82982,220.16663,83.21275,-2147483648,10.894191,0.4180602,4,0.0,-0.35288703,0.7117438,9442,837,-45.96895,1024,1.9118333,1.9463487,-42.50447,[634.984],[0.417],13,4,-3.4028235e+38,[0.394],3,0,-3.4028235e+38,15862,1.9601805,299,68.81561,[237.688],257,0,[236.209],1.8620929,[635.],-2147483648,97.04458,0,8,43.46452,-2147483648,1.0,-1.0,0.991158,217.93489,2,233,0.06435644,[217.879],0.08278666,0,2.087122,1.5720212,4,0.0,0.0,2.534151,0.39858258,-3.4028235e+38,12,[0.886],133.23207,32.500988,0.0,635.15625,1.9399407,19.378696,-3.4028235e+38,12,[635.008],-3.4028235e+38,281,299,5,1.4315481,690.19653,0.14704695,0.0,[382.376],-42.528168,-1.0,1,7,0,0.18145077,477.9706,0.0,4,-3.4028235e+38,[0.002],[0.386],0.8173828,635.1798,[-32.562],0.3823765,0,[],-2147483648,0.98627645,837,7,673.42596,0.055301737,220.16103,115.0533,0.3855644,0,588.3202,0,257,0,[697.626],-3.4028235e+38,[220.161],-3.4028235e+38,-3.4028235e+38,3.4170363,-3.4028235e+38,11.79837862338268,9999.0,9999.0,9999.0,15,0.27837514934289126,202.62491,24.52076,30.331394,0.853021,217.87856,-45.970238,634.98364,236.20885,-32.562233,697.626,837,0,26,1.8408971199622521,15,1.8232811212539672,23,2.0347768431124478,1.8620929,0.48022,0.47872546,0.9968878,1.0,0.0,False,0.9020911,9999.0,9999.0,66.632095,5.9818406,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
8309,9,84.71362,-3.4028235e+38,0.51609933,1.760257,20,207.55,[328.15],[80.444],[-12.627],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.525],0.42364532,0.0027411014,0.0,2.0777,4,1.0,0.0,0.34230074,239,183.13348,1,152.32874,[-12.867],1.5840749,-2147483648,1.8837378,0.3417282,-3.4028235e+38,0.017012391,0.9660826,-3.4028235e+38,[19.424],0.3417901,0.057844635,0,[143.725],1,7,0,0,1,1692.5398,0.0,22.421251,7.838586,2.2333012,359.93805,91.9295,80.47941,217.909,-2147483648,22.421251,0.35353535,13,0.0,0.39262238,0.30543932,1026,838,-13.079831,1069,1.8438251,2.0992837,-12.625621,[207.509],[-1.491],5,4,-3.4028235e+38,[0.058],1,0,-3.4028235e+38,15683,1.8983614,396,87.20574,[86.721],203,0,[84.021],1.8837378,[207.55],-2147483648,137.75607,0,4,80.21929,-2147483648,1.0,-1.0,0.8969811,78.01684,5,195,0.23355263,[77.979],0.31546375,0,2.3289313,2.0981143,6,0.0,0.0,2.368488,0.33457848,-3.4028235e+38,8,[0.94],91.9295,29.822247,0.0,207.27155,1.8973625,23.851473,-3.4028235e+38,12,[207.55],-3.4028235e+38,239,396,5,6.286368,370.83664,0.01978922,0.0,[341.79],-12.845021,-1.0,1,4,0,0.32781726,427.23764,0.0,3,-3.4028235e+38,[0.003],[0.536],0.7839102,207.31116,[19.427],0.3417901,0,[],-2147483648,0.5027182,838,1,222.94766,0.010108996,80.431656,974.51215,0.53615403,0,381.1261,0,203,0,[328.146],-3.4028235e+38,[80.432],-3.4028235e+38,-3.4028235e+38,5.1351066,-3.4028235e+38,20.68695524297575,9999.0,9999.0,9999.0,27,0.23269689737470167,272.7323,133.19537,102.91419,0.853021,77.97943,-12.867024,207.50903,84.02065,19.4274,328.14612,838,0,13,1.9954879650702844,3,1.9140363534291585,15,1.9633007208506266,1.8837378,0.40310663,0.4120979,1.0223049,1.0,0.0,False,0.89874,9999.0,9999.0,125.03093,2.6759658,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
