entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
48376,1.5867699,12,0.9660967,0.9660967,1
48377,1.1242962,12,0.98323697,1.0919496,1
48378,1.0490478,12,0.80537397,0.9322877,1
48379,1.7709999,12,1.0309091,0.97291803,0
48380,1.3960233,-12,0.9759894,0.81192875,0
48381,1.267748,12,0.67031735,0.67031735,1
48382,0.8977974,12,1.5236868,1.2646362,0
48383,2.28152,-12,0.9019476,0.9019476,1
48384,0.53707117,12,0.92127055,0.78552765,0
48385,2.78372,12,0.50134933,0.50134933,2
48386,1.6672393,12,0.43040696,0.43040696,1
48387,1.6172189,12,0.43040696,0.43040696,2
48388,1.4922333,12,1.2738545,1.2738545,1
48389,3.6847062,12,0.85413057,0.85413057,10
48390,0.6172318,12,2.7243277e-05,0.9217905,10
48391,1.7749103,12,0.8217237,1.0398246,1
48392,3.5332406,12,1.042908,1.042908,10
48393,2.0690033,-12,1.0463136,1.0463136,1
48394,1.8396024,12,0.91288215,1.0039054,1
48395,1.2768992,12,0.9774242,0.9774242,1
48396,0.7258916,12,0.34214023,0.3763276,1
48397,1.5630767,12,0.4555016,0.5993442,1
48398,0.96386844,-12,1.036461,1.036461,1
48399,1.5587193,12,1.2557888,1.0788713,0
48400,0.58770984,12,0.9008123,0.97078395,1
48401,1.0466825,12,1.3195002,1.3195002,1
48402,1.0954804,12,1.1707119,0.9945138,0
48403,0.64421207,-12,0.0011126887,0.6183192,10
48404,1.500335,-12,1.2033182,1.0032495,0
48405,4.2629066,12,0.489795,0.54734606,1
48406,1.002508,-12,0.13403518,0.48926878,10
48407,1.9112853,12,0.7624361,0.7624361,1
48408,0.7562413,12,1.0196551,1.0196551,1
48409,1.9121722,12,0.7710399,0.6814527,0
48410,0.8031153,12,1.0433297,0.88847274,0
48411,1.0457324,12,0.56922156,0.56922156,1
48412,1.0393983,12,1.0377716,1.0377716,1
48413,1.2808226,12,1.0015866,1.0015866,1
48414,1.4652134,12,0.6949177,0.7964968,2
48415,2.0229552,12,1.0755775,1.0755775,1
48416,1.4279363,12,0.93736666,1.0262718,1
48417,1.0496818,12,0.9629705,1.0468268,1
48418,2.8224082,12,1.1682553,1.1682553,1
48419,0.7623623,12,0.6053549,0.6071126,0
48420,3.4925766,12,0.7752266,1.020035,2
48421,3.14087,12,0.7579896,0.99735475,2
48422,1.9678434,12,0.93642366,0.93642366,1
48423,2.1860464,12,1.318257,1.1256713,0
48424,2.0674298,12,0.6730869,0.55036205,0
48425,1.4784675,12,0.6719565,0.59327173,0
48426,2.178607,12,1.1256713,1.1256713,10
48427,2.0269897,12,1.1586183,1.1586183,2
48428,0.9561806,12,0.7725792,0.90910834,1
48429,1.7620567,-12,1.0004847,1.1167326,1
48430,2.323567,12,1.0425614,1.0425614,10
48431,1.7835639,12,0.6113296,0.6113296,1
48432,0.866211,12,1.0654976,0.8891711,0
48433,2.7524033,12,1.1262665,0.8117367,0
48434,3.2498894,12,0.7873302,0.7873302,1
48435,1.9626354,12,0.79035336,0.9930341,1
48436,0.95525247,12,0.89305764,0.89305764,1
48437,1.0867016,12,0.6851402,0.5769007,0
48438,1.576529,12,1.0485713,1.0485713,1
48439,1.0841383,-12,0.89443827,0.89443827,1
48440,1.2796893,-12,1.1915344,1.0778452,0
48441,0.8717942,12,0.57889277,0.49808064,0
48442,2.0180173,12,0.38276833,0.48362517,1
48443,2.0123715,-12,1.0876356,1.1813191,2
48444,1.2472217,12,1.0331595,0.8684923,0
48445,3.213575,12,0.7873302,0.7873302,1
48446,1.7555019,12,1.0022391,1.0022391,2
48447,2.158205,12,1.0158503,1.0158503,2
48448,1.0163294,-12,0.5545637,0.5545637,1
48449,2.6170485,12,1.2133586,1.0113443,0
48450,1.1680367,12,1.3037376,1.0882782,0
48451,2.1229842,12,1.3666378,1.040572,0
48452,1.1243376,12,1.0807828,0.94915426,0
48453,2.1436615,12,0.55682015,0.47685078,0
48454,1.1465498,12,0.8568454,0.8568454,1
48455,0.55212635,12,0.46413386,0.39616248,0
48456,1.471098,12,0.934385,0.934385,2
48457,2.1097353,12,1.040572,1.040572,1
48458,0.8293476,12,0.85859007,0.97004676,1
48459,3.3478284,12,0.95829076,0.95829076,1
48460,0.46659458,12,0.97416776,0.8174597,0
48461,2.3365438,-12,0.92287457,0.9997887,1
48462,1.682829,12,1.1545051,1.0180504,0
48463,2.5622954,12,0.7682375,0.95782644,1
48464,0.9770916,12,1.0092812,1.1166037,1
48465,1.5107505,12,0.7954258,0.7954258,1
48466,0.7719847,-12,0.00018868699,0.58437103,10
48467,1.7395046,12,0.55555767,0.55555767,1
48468,0.98625296,12,0.6282852,0.5302301,0
48469,3.3852532,12,1.0567585,1.0567585,1
48470,2.3329082,12,0.78169173,0.85726374,1
48471,1.7818625,-12,1.046044,1.046044,1
48472,0.9695083,12,1.1518818,1.0,0
48473,1.2925506,12,0.56411284,0.56411284,1
48474,0.5660192,12,1.0381503,0.925562,0
48475,3.3291907,-12,0.5405884,0.67120343,2
48476,1.515577,12,0.35777333,0.35777333,1
48477,1.7762406,12,0.55555767,0.55555767,1
48478,1.6965882,12,0.95621353,1.0180504,1
48479,1.7761399,-12,1.046044,1.046044,1
48480,1.8674562,12,0.43064147,0.43064147,2
48481,3.988653,12,1.027096,1.027096,2
48482,3.4399068,12,0.82134324,1.0807148,2
48483,0.51227254,12,1.0156282,1.0156282,1
48484,2.1741772,12,0.9511105,0.9511105,1
48485,1.0026288,-12,1.1807616,1.0141039,0
48486,1.9721857,12,1.0672148,1.0672148,1
48487,2.5959384,12,0.41288808,0.5432738,1
48488,1.2045902,12,1.0878052,0.93362683,0
48489,2.8128767,12,0.8911773,1.0439595,2
48490,2.3392308,12,1.3224277,1.0195271,0
48491,0.58458525,12,0.02803348,0.96786046,10
48492,2.2528968,12,0.73942834,0.87791336,1
48493,0.39701152,12,0.74356866,0.6117363,0
48494,0.3418287,12,1.2798003,1.0542339,0
48495,1.4355731,12,0.98981905,0.98981905,1
48496,0.9303069,12,0.9932172,0.8787084,0
48497,1.012804,12,1.2738324,1.0461291,0
48498,3.492049,12,1.0444885,1.0444885,1
48499,0.9274655,12,1.1719491,0.98705876,0
48500,1.6033496,12,0.69078976,0.62320197,0
48501,3.176152,12,1.0257795,1.0257795,1
48502,2.1544833,12,0.6665922,0.7153831,2
48503,1.502194,12,0.8303629,1.0925828,1
48504,3.3251495,-12,1.1649725,1.0083268,0
48505,0.6657398,12,1.0401078,1.0070686,0
48506,3.1012223,-12,0.5033737,0.54749805,2
48507,2.0512888,12,0.6592971,0.55318564,0
48508,1.5941896,12,1.0227512,1.0227512,1
48509,3.2157533,12,0.89241725,1.0257795,1
48510,1.8089824,12,1.7751857,1.7751857,1
48511,1.1842484,12,1.1179742,0.9917934,0
48512,1.7546822,12,1.2548958,1.0646185,0
48513,1.9666722,12,1.0373454,1.0373454,10
48514,0.33846864,12,1.090935,0.95261365,0
48515,0.8331054,12,1.9176275,0.9217905,10
48516,1.6063663,12,1.0077499,1.0077499,1
48517,0.78627706,12,0.46050414,0.5074033,1
48518,1.6650106,12,1.0791128,0.9567773,0
48519,1.8887912,12,0.2950429,0.25334895,0
48520,3.1067333,-12,0.8485694,1.0454496,2
48521,0.78153646,12,1.3241209,1.0422369,0
48522,1.3549815,12,1.0364848,0.87902033,0
48523,1.2816473,-12,1.1819522,1.0239754,0
48524,3.1095977,12,0.62770516,0.62770516,1
48525,1.2685953,12,0.570193,0.4955826,0
48526,2.7689745,12,1.1001316,1.1001316,1
48527,1.6285169,12,0.93987405,1.0,2
48528,1.4302942,12,0.46205035,0.39651677,0
48529,1.7810631,12,0.0058863577,0.40666005,10
48530,0.9818796,12,0.6003695,0.5254527,0
48531,1.2105489,-12,0.8543027,0.8543027,1
48532,0.8726556,12,1.1560106,0.97286266,0
48533,1.7070702,12,1.2946584,1.013969,0
48534,2.4446976,12,1.7644435,0.93492883,10
48535,1.2403674,12,0.50974226,0.55697924,1
48536,0.42789155,12,1.1072366,1.0355395,0
48537,1.553445,12,0.91359764,0.91359764,1
48538,2.879014,12,1.2035627,1.0326922,0
48539,3.2224274,-12,0.46934688,0.46934688,1
48540,1.932353,-12,0.9179719,0.9179719,1
48541,1.4451076,12,0.70385176,0.76360905,1
48542,1.389005,12,0.29657704,0.3537991,1
48543,1.4530185,12,0.78354496,0.78354496,2
48544,2.836231,12,1.0326922,1.0326922,1
48545,1.4175638,12,1.1268429,1.0208722,0
48546,0.45282102,12,1.032595,0.87791336,0
48547,2.3564215,-12,0.44185552,0.58138883,2
48548,0.6933143,12,2.28511,1.1667736,10
48549,1.2504116,-12,0.3490118,0.29633775,0
48550,2.345623,-12,0.760611,1.000804,1
48551,2.2222478,12,0.8757177,0.9898274,1
48552,0.69394475,12,0.8220429,0.9126631,1
48553,2.6191003,12,0.8590275,0.8590275,1
48554,1.2014022,12,1.1067451,1.1067451,1
48555,2.0832016,12,1.2160157,1.0689305,0
48556,1.8588407,12,0.87041175,0.9899372,2
48557,0.89850867,12,1.035503,1.035503,1
48558,1.4596714,12,0.939993,0.939993,1
48559,1.6870986,12,0.79938614,1.0518239,2
48560,1.0062882,12,1.0927811,0.9713088,0
48561,1.028025,12,1.0276786,0.83124185,0
48562,2.0709221,12,0.8146719,0.6958031,0
48563,0.85851026,-12,1.1982083,1.0384494,0
48564,1.5168629,12,0.41391212,0.41391212,2
48565,2.7273583,12,0.3893092,0.3893092,1
48566,2.086903,12,1.3936168,1.3936168,1
48567,1.7637435,-12,0.88446325,0.8575309,10
48568,0.9898923,-12,0.8016873,0.8016873,1
48569,1.1169155,12,0.31256893,0.31256893,1
48570,0.8586274,12,0.99249583,1.1296067,1
48571,2.0241475,12,1.391162,1.179698,0
48572,3.5918555,12,0.97364956,1.2434776,1
48573,1.2826906,-12,0.83847725,0.75971645,0
48574,1.4146826,-12,0.5868202,0.549944,0
48575,1.304094,12,0.89125204,1.0391363,1
48576,3.7011902,12,1.500307,1.2434776,0
48577,1.3115722,12,1.0231205,1.0231205,1
