entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX
10810,1.62367,12,0.8832976,0.8832976
10811,0.7469377,12,1.0559874,0.8858111
10812,3.999556,12,1.1277982,1.1277982
10813,0.91284573,12,0.6059069,0.5110929
10814,2.4422872,12,1.0394917,1.0394917
10815,4.0363445,12,1.1277982,1.1277982
10816,1.7640948,12,0.84533066,0.84533066
10817,1.4142278,12,1.2037774,0.98916495
10818,1.7609645,12,0.59325814,0.5101542
10819,0.69926816,12,1.0409516,0.8918523
10820,0.7552507,-12,1.0233511,0.87791336
10821,0.8891249,12,1.2670178,1.0469278
10822,1.962247,12,0.40679193,0.40679193
10823,0.51534754,12,1.1919872,0.99860543
10824,1.4873912,12,2.63508e-05,0.8809726
10825,1.999759,12,0.752775,0.752775
10826,1.6969854,12,1.0148335,0.86433035
10827,1.0550455,-12,1.2028804,0.98329455
10828,3.1249523,12,1.3738893,1.1990982
10829,1.1442184,12,1.0369924,1.0369924
10830,1.9277028,12,0.91298187,0.7888135
10831,2.8774996,-12,0.70253354,0.6088107
10832,3.6432993,12,0.761007,0.761007
10833,1.338899,12,0.8616736,0.7674938
10834,0.30530939,12,1.0930358,0.9735468
10835,0.96991754,12,0.14557111,0.51403743
10836,5.736691,12,1.3532292,1.3532292
10837,0.7225603,-12,0.6443783,0.8253116
10838,1.9207302,12,0.5275946,0.5275946
10839,3.5080922,-12,1.1417054,0.9617735
10840,3.5043736,12,0.97457016,0.97457016
10841,2.1483448,-12,0.7160206,0.6156052
10842,0.52176696,12,0.9639273,0.8526359
10843,0.6037084,12,0.6760067,0.5620833
10844,1.6977615,12,1.1160959,1.0265434
10845,0.61483675,12,0.48976755,0.48976755
10846,1.3327712,12,0.89532644,1.8122352
10847,1.1037219,12,1.0324359,1.0324359
10848,1.1546088,-12,0.908744,0.908744
10849,0.6345471,12,0.0010940084,0.4960439
10850,0.6234984,-12,0.98520136,0.89907694
10851,2.3982565,12,1.2696581,1.2696581
10852,2.7469168,12,0.49761036,0.49761036
10853,0.98441416,12,1.1801835,1.0406457
10854,1.765071,-12,2.0945542e-16,0.66321844
10855,1.1387215,12,1.049874,1.049874
10856,3.115936,12,0.9979558,0.9979558
10857,1.0052619,12,1.0412748,1.0412748
10858,1.0876487,-12,0.652442,0.5511229
10859,0.91133934,12,2.1850176e-06,0.85112053
10860,3.15535,12,0.99887556,0.99887556
10861,1.0239927,12,0.52180594,0.52180594
10862,1.0769742,12,0.5811754,0.48513678
10863,1.2378541,12,6.749993,0.9769379
10864,2.1791694,12,0.54223984,0.54223984
10865,1.3006777,-12,5.077059,1.019716
10866,0.86875993,-12,0.99972373,0.89132
10867,1.3303885,12,0.58426696,0.58426696
10868,2.1200593,12,1.3819821,1.2496504
10869,1.8331659,12,0.52891773,0.52891773
10870,1.8300891,12,1.3524141,1.0818508
10871,1.5057405,12,1.1771917,1.0245649
10872,2.607381,12,1.1285101,1.1285101
10873,0.8524342,-12,1.3749988,1.0356294
10874,2.5787213,12,0.6206213,0.5720454
10875,3.6000218,-12,1.113944,0.9521104
10876,1.9574692,12,1.0850009,1.0850009
10877,0.9510519,12,0.7580349,0.66191477
10878,0.35678488,12,1.1082976,0.87791336
10879,1.8016486,12,0.8813306,0.8813306
10880,1.3081138,12,1.0273205,1.0273205
10881,0.47777385,-12,0.871508,1.0928679
10882,4.422571,12,1.0740628,1.0740628
10883,1.8924797,12,0.7293833,0.7293833
10884,1.7901818,12,1.2923571,1.0889845
10885,1.127091,12,1.0619804,1.0100534
10886,1.5576699,12,1.1637622,1.1637622
10887,0.9709772,-12,0.67193276,1.0476266
10888,1.099105,12,1.2242488,1.2242488
10889,0.3194697,12,0.55712485,0.5341222
10890,2.098546,-12,0.5045776,0.5045776
10891,3.1109872,12,0.5146492,0.5146492
10892,1.1360493,12,2.1187214e-24,0.9018322
10893,2.8103309,-12,0.912642,0.912642
10894,3.7698228,12,0.97198963,0.80497116
10895,0.29605448,12,9.311835,0.99019563
10896,1.700722,12,0.8934978,0.7776497
10897,1.0744456,12,7.062704,1.4455593
10898,1.8353325,12,1.1693468,1.1693468
10899,1.5414424,-12,7.057262,1.0381885
10900,3.1654403,12,0.7181635,0.7181635
10901,3.453135,12,0.8952593,0.7220435
10902,2.2568812,-12,0.0069985148,0.40610716
10903,0.3495317,12,0.6035055,0.54039717
10904,1.4454883,12,0.16984196,0.4546748
10905,1.2686028,12,1.0071025,1.0071025
10906,3.2201252,12,1.0239539,1.0239539
10907,0.79571563,-12,1.0487211,1.0487211
10908,1.0264251,12,0.4121494,0.4121494
10909,0.5596937,12,1.2068658,1.0117073
10910,1.6112342,-12,1.0452514,1.0452514
10911,1.4894831,12,1.272046,1.272046
10912,1.4205683,-12,0.77496684,0.6678507
10913,1.3940806,-12,1.0263331,1.0263331
10914,0.84441423,12,1.9587352,1.9587352
10915,0.5094214,12,0.71810716,0.66123426
10916,0.9212316,12,1.1841664,1.1841664
10917,1.2309393,12,1.0492563,0.8759872
10918,2.1989782,12,1.1250471,1.1250471
10919,1.3841598,-12,0.99896014,0.99896014
10920,1.0452542,12,0.6554764,0.548921
10921,0.9534217,12,0.5290194,0.51594853
10922,0.70084256,12,0.59937495,0.5255751
10923,3.7028427,12,1.0495033,1.0495033
10924,1.5691054,12,0.9551638,0.8830465
10925,1.4673301,12,2.1309414,0.9831193
10926,1.3322201,12,0.9198222,0.9198222
10927,3.2119384,12,0.89106035,0.89106035
10928,4.3989654,12,0.48556972,0.48556972
10929,0.9026035,12,0.4865988,0.4865988
10930,0.8327837,-12,0.5738461,0.49235058
10931,2.751032,12,1.0442134,1.0442134
10932,1.2066727,12,1.2883757,1.2883757
10933,1.3941265,12,0.79332024,0.79332024
10934,1.2321546,12,1.0817358,0.96176124
10935,2.1786113,12,1.1616191,0.98467267
10936,3.1438165,-12,1.1402823,0.98061615
10937,1.8722792,-12,1.0528706,1.0528706
10938,1.5167332,12,1.1135381,1.1135381
10939,0.9081504,12,1.2245132,1.0308396
10940,4.919827,-12,1.0395865,0.8973406
10941,2.031853,12,0.31872332,0.31872332
10942,2.558054,-12,1.022042,1.022042
10943,3.3281727,12,1.3592745,1.1607623
10944,4.0847235,12,1.2685676,1.2685676
10945,1.5413432,12,1.0783423,1.0783423
10946,0.3509611,-12,2.8749486e-05,0.9833052
10947,2.4203057,12,0.9681338,0.9681338
10948,1.1864468,12,0.5991612,0.49464536
10949,2.1166053,12,1.0873663,0.8066515
10950,2.5347152,12,1.030796,1.030796
10951,4.1066713,12,1.0337566,1.0337566
10952,1.2606609,12,0.8532563,0.8532563
10953,1.2245722,12,1.1215068,1.0530984
10954,0.687301,-12,0.49005246,0.49005246
10955,0.628392,12,1.1889406,1.0264192
10956,2.133988,12,0.57864434,0.40931222
10957,2.0107229,12,0.99412525,0.99412525
10958,1.0245949,-12,1.1101002,1.1101002
10959,0.99320155,12,0.3148709,0.2670472
10960,2.615702,12,1.0187987,1.0187987
10961,1.1795275,-12,1.2029716,1.0430197
10962,1.4438555,12,0.46269011,0.38410753
10963,0.8119646,12,0.70530546,0.62649345
10964,3.0694063,-12,1.1369673,1.1369673
10965,1.4692671,12,1.032193,1.032193
10966,1.778922,12,0.95837826,0.95837826
10967,1.3182752,12,1.252083,1.0248188
10968,1.91897,-12,1.047776,0.93158853
10969,1.0269847,12,0.8193148,0.63465446
10970,2.983827,12,0.86483645,1.0088362
10971,1.1758012,-12,0.9504912,0.9504912
10972,1.521539,12,1.06106,0.87791336
10973,3.1306906,12,0.9737054,0.9737054
10974,2.0249293,-12,5.18473e-05,1.0950804
10975,1.2845097,-12,0.6054527,0.550806
10976,1.1010365,12,0.510706,0.4692867
10977,2.8502254,12,1.0711427,0.9380037
10978,1.7247281,-12,0.8077985,0.8077985
10979,1.8917476,12,0.58513933,0.49153948
10980,0.5003944,12,1.0149415,1.0149415
10981,1.3434107,12,0.8100098,0.8100098
10982,0.6206058,12,1.1636564,0.98958164
10983,0.97837967,12,1.4757644,1.2256539
10984,1.788823,-12,0.508279,0.508279
10985,1.5447447,12,1.5263996,1.5263996
10986,1.9596397,-12,0.9169302,0.9169302
10987,3.632267,-12,0.63762814,0.63762814
10988,2.1474714,12,1.0672652,1.0672652
10989,3.3273585,-12,1.1579397,1.1579397
10990,0.1956032,12,1.207694,0.8417523
10991,1.5550258,12,0.5815482,0.4982795
10992,1.1812973,-12,0.9217905,0.9217905
10993,0.6404979,12,0.00013007257,1.0346247
10994,3.269178,12,1.1854396,1.1854396
10995,4.0826044,12,1.0956453,1.0956453
10996,1.4409075,12,0.66859275,0.5516492
10997,1.1318605,12,0.9255644,0.803428
10998,1.5570707,12,0.4982795,0.4982795
10999,0.85120964,12,0.6161015,0.6161015
11000,1.172162,12,1.181416,1.0338302
11001,2.097535,12,1.3666561,1.0530977
11002,0.4713342,-12,0.8410298,0.89961565
11003,1.8937793,12,1.0560206,1.0560206
11004,2.8300014,12,1.2389445,1.2389445
11005,0.71915466,12,0.69068915,0.69068915
11006,1.4253476,12,1.1553118,1.0304121
11007,1.171053,12,1.2147667,0.99693936
11008,2.3082511,12,0.76223636,0.76223636
11009,1.7391157,12,0.7857312,0.7857312
11010,1.2195194,12,1.0065371,1.0065371
11011,1.750365,12,0.8855441,0.8855441
11012,1.0065103,-12,0.53911805,0.53911805
11013,1.474862,12,1.2867013,1.0579504
11014,2.3065367,12,0.8681868,0.7263988
11015,3.2787943,12,0.87791336,0.87791336
11016,1.4817252,12,1.1267438,1.0401347
11017,2.171715,12,0.44418347,0.4170576
11018,1.9850639,-12,1.06957,1.06957
11019,0.5626911,12,1.1715744,0.9968008
11020,1.9966396,12,2.6238432,1.0246551
11021,2.9654799,12,1.0020527,1.0020527
11022,1.8762034,-12,0.8262691,0.74799377
11023,0.93782717,12,0.6292936,0.557996
11024,1.2083329,-12,1.2125973,1.0447406
11025,0.8628128,12,0.46515977,0.3929278
11026,0.26157442,-12,0.028505623,0.59726614
11027,2.7605436,12,1.0141495,1.0141495
11028,1.9842628,-12,0.9848179,0.9848179
11029,0.5349147,12,2.4628177,0.41203323
11030,1.3091891,12,0.9611509,0.9611509
11031,2.0758898,-12,0.5646231,0.5646231
11032,1.059795,12,0.92258286,0.92258286
11033,0.9216316,12,5.802672,0.8758057
11034,1.4761758,-12,0.10444373,0.5739998
11035,0.7397598,-12,1.3301332,1.2175703
11036,0.9058852,12,0.87791336,0.87791336
11037,2.779413,-12,0.42909837,0.42909837
11038,1.9259567,-12,0.9179719,0.9179719
11039,0.32719746,-12,0.00069262035,0.7563301
11040,0.7279005,12,1.2599325,1.08034
11041,0.5549227,12,0.9217905,0.9217905
11042,2.2483983,12,0.8920279,0.8920279
11043,1.9000112,12,4.9358896e-06,0.7996036
11044,0.9324647,12,1.1992569,1.0108049
11045,2.2077572,12,0.89414585,0.89414585
11046,1.5858891,12,1.1175694,1.1175694
11047,0.94656426,12,1.1907364,0.9699494
11048,2.14566,12,0.61882573,0.5261244
11049,2.4765806,12,1.1971056,1.0312091
11050,2.8248205,12,1.0392858,0.9080878
11051,0.4766047,-12,2.116388,1.0101707
11052,1.6878058,-12,1.2017467,1.0359402
11053,3.7077165,12,0.95662206,0.95662206
11054,2.7532098,-12,1.0200373,1.0200373
11055,1.0545665,12,0.72199327,0.6307689
11056,1.6339264,12,0.9233195,0.9233195
11057,1.1223253,12,1.0366851,0.91416013
11058,0.61889994,-12,0.9876846,0.85024595
11059,0.87142324,12,0.74555546,0.5360997
11060,1.2364254,-12,0.90746486,0.90746486
11061,1.4232945,-12,1.2570481,1.1056229
11062,4.0643086,12,1.253079,1.253079
11063,1.4965798,-12,0.82824695,0.82824695
11064,0.6699012,12,0.9523192,0.82337946
11065,1.2488089,12,1.0155358,0.8610805
11066,0.7103361,-12,1.2079755,0.97092783
11067,1.015937,-12,1.0430833,1.0430833
11068,3.4239829,12,1.2050021,1.2050021
11069,1.3156002,12,0.5504358,0.5504358
11070,3.0871017,12,0.7681816,0.7681816
11071,1.3588797,12,0.48731613,0.48731613
11072,0.7358121,12,0.5803091,0.5803091
11073,0.54545426,12,0.9217905,0.9217905
11074,1.2986053,12,0.88638455,0.72593766
11075,1.7877192,12,1.0186664,1.0186664
11076,0.6105094,12,1.1120086,0.93814176
11077,1.1642164,12,1.3766416,1.3766416
11078,0.97370636,12,2.9135479e-05,0.6431418
11079,1.537793,12,1.2045172,1.0255339
11080,3.988845,12,1.0593688,0.8743026
11081,3.0612884,12,1.3796034,1.2310126
11082,1.8558846,12,1.111382,0.95314264
11083,3.060375,12,1.0635206,1.0635206
11084,3.5448058,12,1.2525702,1.2525702
11085,2.6332707,12,1.0757166,0.9546938
11086,0.70538867,12,0.0005136419,0.9843603
11087,2.2648141,12,1.2929541,1.2929541
11088,1.2043918,12,1.0495182,0.9023569
11089,3.5945966,12,1.0103842,1.0103842
11090,1.3056504,-12,0.6378276,0.6469958
11091,1.7792786,12,1.06455,1.06455
11092,1.8704143,12,0.9657264,0.9657264
11093,1.0845839,12,0.58083653,0.58083653
11094,0.83105904,12,1.2002256,1.0110463
11095,2.2443244,12,1.4878709,1.2929541
11096,3.4867172,12,0.9103093,0.9103093
11097,2.870107,12,0.58836377,0.4985556
11098,3.007866,12,1.6547989,1.6547989
11099,4.1198306,-12,0.4736446,0.45778456
11100,0.44947773,12,0.9601882,0.81691754
11101,1.287566,-12,0.61874104,0.61874104
11102,0.85684705,-12,1.2890711,0.9850311
11103,3.967055,12,1.1198454,1.1198454
11104,2.0147243,12,0.9454098,0.9454098
11105,0.5154006,12,1.111982,0.99424297
11106,1.2404008,12,1.2079915,1.2079915
11107,0.7770129,12,0.03659815,1.0632864
11108,0.8313348,-12,0.7356809,0.7356809
11109,1.8739686,12,0.54780746,0.54780746
11110,1.5688807,-12,0.9245134,0.9245134
11111,1.1863306,12,0.013437243,1.0282658
11112,2.144074,12,1.3240584,1.1317456
11113,1.2575564,-12,1.0483072,1.0483072
11114,0.97231406,-12,0.052581426,0.82961994
11115,1.2806225,12,1.2605767,1.001109
11116,2.0658,12,1.1586183,1.1586183
11117,2.5519023,-12,1.1854875,1.0443721
11118,4.02307,-12,1.186147,1.0302424
11119,0.51183087,12,1.092903,0.94097906
11120,1.0467339,-12,0.57159615,0.48672155
11121,0.64049476,12,0.9660925,0.9651247
11122,0.9220693,12,1.216455,1.0467128
11123,0.8087482,-12,0.7182334,0.832341
11124,0.56515485,12,0.97624314,0.8453312
11125,1.2200918,12,0.6949689,0.6949689
11126,0.75159496,12,1.2521473,1.2521473
11127,0.8095662,12,1.2468541,1.0676656
11128,0.76880556,12,1.0638329,0.93617433
11129,0.36431202,12,0.5856943,0.5209839
11130,4.8868294,12,0.5360465,0.5360465
11131,1.6859705,12,4.667836e-05,0.5159328
11132,2.411968,12,1.0604126,1.0604126
11133,0.8244968,12,0.9084703,0.72157294
11134,1.7892869,12,5.2651626e-06,0.5120569
11135,1.1081722,-12,1.015004,1.015004
11136,3.2282057,12,0.95904684,0.95904684
11137,1.1352402,12,1.177522,1.0593123
11138,2.5561736,12,0.83578855,0.83578855
11139,0.6039352,12,1.1356635,0.97409606
11140,2.0937667,12,0.97348803,0.97348803
11141,1.8113714,12,0.77002835,0.77002835
11142,1.773261,12,0.5120569,0.5120569
11143,1.0956963,-12,1.12208,0.9970432
11144,1.2789779,12,1.0176891,1.0176891
11145,0.6992228,-12,0.95397043,0.8559253
11146,2.1431644,12,0.9044134,0.9044134
11147,1.975938,12,1.022167,1.022167
11148,1.251542,-12,0.40362245,0.40362245
11149,0.502211,12,1.2126635,1.023791
11150,0.7560623,12,0.50496566,0.41686836
11151,2.7897782,12,0.97910374,0.97910374
11152,0.8578611,12,1.1853564,1.0161928
11153,2.3253663,12,0.6090356,0.6090356
11154,0.9510418,12,0.50925124,0.43884856
11155,0.5318119,-12,0.52116054,0.52116054
11156,2.2603874,12,1.013811,1.013811
11157,0.8833825,-12,0.0002057303,0.33854806
11158,0.7034285,12,1.2124207,1.0738293
11159,0.7590481,12,0.9968806,0.86751807
11160,3.0610318,12,0.61546385,0.61546385
11161,2.417883,12,0.61592954,0.61592954
11162,1.8053335,12,0.8804518,1.112768
11163,0.86361796,-12,1.1940942,1.020859
11164,3.2228434,12,1.019266,1.019266
